"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	" Peptides"	" PSMs"	" Unique Peptides"	" AAs"	"MW [kDa]"	"calc. pI"	"Score Mascot: A5 Mascot"	" Peptides (by Search Engine): A5 Mascot"	" Razor Peptides"	"Abundances (Grouped): F1"	"Abundances (Grouped) CV [%]: F1"	"Abundance: F1: 126, Sample, control, 1"	"Abundance: F1: 127, Sample, control, 2"	"Abundance: F1: 128, Sample, control, 3"	"Abundance: F1: 129, Sample, no_glands, 1"	"Abundance: F1: 130, Sample, no_glands, 2"	"Abundance: F1: 131, Sample, no_glands, 3"	" Protein Groups"
"5295929137810713406"	"False"	"Medium"	"IsMasterProtein"	"FBgn0262955"	"FBgn0262955"	"0.025"	"1.648"	"1"	"1"	"1"	"1"	"1176"	"134.0"	"7.05"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	"1"
"6340080697999146652"	"False"	"Medium"	"IsMasterProtein"	"FBgn0032900"	"FBgn0032900"	"0.025"	"1.648"	"5"	"1"	"1"	"1"	"198"	"21.3"	"4.77"	"20"	"1"	"0"	"11.6"	"23.42"	"8.9"	"11.1"	"12.3"	"16.4"	"9.2"	"12.0"	"1"
"-4739731450782091079"	"False"	"Medium"	"IsMasterProtein"	"FBgn0036007"	"FBgn0036007"	"0.025"	"1.646"	"2"	"1"	"1"	"1"	"471"	"52.0"	"7.71"	"16"	"1"	"0"	"23.6"	"44.10"	"16.1"	"15.9"	"17.3"	"43.5"	"32.1"	"34.3"	"1"
"-1242044800708693920"	"False"	"Medium"	"IsMasterProtein"	"FBgn0261112"	"FBgn0261112"	"0.025"	"1.645"	"4"	"1"	"1"	"1"	"524"	"58.7"	"5.33"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	"1"
"3070570695357959745"	"False"	"Medium"	"IsMasterProtein"	"FBgn0033115"	"FBgn0033115"	"0.025"	"1.644"	"3"	"1"	"2"	"1"	"404"	"44.5"	"5.41"	"34"	"1"	"0"	"342.7"	"12.84"	"338.6"	"273.0"	"346.8"	"348.8"	"263.8"	"355.2"	"1"
"-6209999022743369585"	"False"	"Medium"	"IsMasterProtein"	"FBgn0261848"	"FBgn0261848"	"0.026"	"1.638"	"3"	"1"	"2"	"1"	"254"	"28.3"	"8.63"	"39"	"1"	"0"	"198.7"	"47.46"	"313.2"	"298.8"	"291.6"	"135.4"	"105.5"	"119.1"	"1"
"8204655691896292764"	"False"	"Medium"	"IsMasterProtein"	"FBgn0028541"	"FBgn0028541"	"0.026"	"1.634"	"1"	"1"	"1"	"1"	"630"	"72.5"	"8.73"	"27"	"1"	"0"	"27.1"	"79.58"	"14.1"	"9.4"	"15.3"	"85.0"	"48.2"	"65.4"	"1"
"5623018471501976511"	"False"	"Medium"	"IsMasterProtein"	"FBgn0014417"	"FBgn0014417"	"0.026"	"1.633"	"1"	"1"	"1"	"1"	"778"	"89.7"	"8.07"	"39"	"1"	"0"	"1.5"	"55.93"	""	""	""	"3.5"	"1.4"	"1.5"	"1"
"-370577613289305587"	"False"	"Medium"	"IsMasterProtein"	"FBgn0031701"	"FBgn0031701"	"0.026"	"1.632"	"8"	"1"	"1"	"1"	"131"	"15.0"	"5.58"	"0"	"1"	"0"	"288.4"	"30.76"	"429.4"	"285.5"	"393.0"	"291.4"	"164.6"	"274.6"	"1"
"885978989381514616"	"False"	"Medium"	"IsMasterProtein"	"FBgn0020381"	"FBgn0020381"	"0.026"	"1.630"	"2"	"1"	"1"	"1"	"494"	"56.1"	"6.95"	"28"	"1"	"0"	"117.7"	"97.85"	"41.1"	"34.5"	"24.4"	"531.6"	"364.6"	"337.3"	"1"
"-4064665517646895571"	"False"	"Medium"	"IsMasterProtein"	"FBgn0036812"	"FBgn0036812"	"0.026"	"1.628"	"3"	"1"	"3"	"1"	"511"	"57.1"	"7.65"	"32"	"1"	"0"	"202.2"	"25.12"	"140.3"	"128.4"	"225.5"	"236.5"	"231.3"	"181.4"	"1"
"2371884418525174894"	"False"	"Medium"	"IsMasterProtein"	"FBgn0085569"	"FBgn0085569"	"0.026"	"1.625"	"5"	"1"	"1"	"1"	"160"	"17.5"	"9.45"	"26"	"1"	"0"	"160.6"	"15.64"	"163.5"	"150.9"	"157.7"	"211.3"	"145.2"	"196.3"	"1"
"-8485555069518778281"	"False"	"Medium"	"IsMasterProtein"	"FBgn0039830"	"FBgn0039830"	"0.027"	"1.621"	"5"	"1"	"1"	"1"	"138"	"14.4"	"10.27"	"39"	"1"	"0"	"181.5"	"69.17"	"107.4"	"89.3"	"94.5"	"479.9"	"306.6"	"308.7"	"1"
"5100188786001832941"	"False"	"Medium"	"IsMasterProtein"	"FBgn0028644"	"FBgn0028644"	"0.027"	"1.620"	"3"	"1"	"1"	"1"	"534"	"58.7"	"7.80"	"0"	"1"	"0"	"146.5"	"89.37"	"56.1"	"55.6"	"47.2"	"551.7"	"423.6"	"383.0"	"1"
"4994196463548185703"	"False"	"Medium"	"IsMasterProtein"	"FBgn0030268"	"FBgn0030268"	"0.027"	"1.619"	"1"	"1"	"1"	"1"	"805"	"88.6"	"7.21"	"57"	"1"	"0"	"12.1"	"67.94"	"14.7"	"2.0"	"2.0"	"17.2"	"17.7"	"9.9"	"1"
"7590000023309112618"	"False"	"Medium"	"IsMasterProtein"	"FBgn0085354"	"FBgn0085354"	"0.027"	"1.618"	"4"	"1"	"1"	"1"	"179"	"20.1"	"7.05"	"26"	"1"	"0"	"197.1"	"63.76"	"144.3"	"105.6"	"111.1"	"500.3"	"319.2"	"269.2"	"1"
"7885573076680943901"	"False"	"Medium"	"IsMasterProtein"	"FBgn0034592"	"FBgn0034592"	"0.027"	"1.617"	"4"	"1"	"1"	"1"	"186"	"21.3"	"4.73"	"32"	"1"	"0"	"48.9"	"28.42"	"49.7"	"43.2"	"52.3"	"48.2"	"21.6"	"59.6"	"1"
"2273466270900441647"	"False"	"Medium"	"IsMasterProtein"	"FBgn0086694"	"FBgn0086694"	"0.027"	"1.617"	"1"	"1"	"1"	"1"	"1044"	"119.0"	"6.21"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	"1"
"-8523280924362165047"	"False"	"Medium"	"IsMasterProtein"	"FBgn0031972"	"FBgn0031972"	"0.027"	"1.613"	"2"	"1"	"1"	"1"	"409"	"46.5"	"7.49"	"31"	"1"	"0"	"12.1"	"66.74"	"3.8"	"7.4"	"7.5"	"28.5"	"19.4"	"21.4"	"1"
"6038670615481788982"	"False"	"Medium"	"IsMasterProtein"	"FBgn0259170"	"FBgn0259170"	"0.027"	"1.612"	"1"	"1"	"1"	"1"	"684"	"76.4"	"6.80"	"31"	"1"	"0"	"45.9"	"41.68"	"31.8"	"27.1"	"34.6"	"75.5"	"60.8"	"66.1"	"1"
"6532135462394688062"	"False"	"Medium"	"IsMasterProtein"	"FBgn0033523"	"FBgn0033523"	"0.028"	"1.610"	"4"	"1"	"1"	"1"	"156"	"18.4"	"6.21"	"34"	"1"	"0"	"156.2"	"25.83"	"137.0"	"178.0"	"230.9"	"183.7"	"125.2"	"124.0"	"1"
"-8776759958303530065"	"False"	"Medium"	"IsMasterProtein"	"FBgn0037573"	"FBgn0037573"	"0.028"	"1.609"	"2"	"1"	"1"	"1"	"399"	"45.6"	"6.02"	"28"	"1"	"0"	"33.1"	"64.59"	"20.3"	"18.5"	"24.9"	"88.8"	"56.4"	"44.1"	"1"
"6113999159055017152"	"False"	"Medium"	"IsMasterProtein"	"FBgn0028506"	"FBgn0028506"	"0.028"	"1.607"	"10"	"1"	"1"	"1"	"126"	"14.1"	"8.81"	"0"	"1"	"0"	"48.4"	"89.82"	"22.2"	"22.8"	"17.7"	"191.7"	"102.8"	"107.6"	"1"
"6176123296733356141"	"False"	"Medium"	"IsMasterProtein"	"FBgn0028513"	"FBgn0028513"	"0.028"	"1.603"	"2"	"1"	"1"	"1"	"481"	"52.7"	"7.59"	"42"	"1"	"0"	"1.9"	"36.03"	"1.6"	"1.6"	"2.1"	"3.5"	""	"1.9"	"1"
"6532666408208605280"	"False"	"Medium"	"IsMasterProtein"	"FBgn0052079"	"FBgn0052079"	"0.028"	"1.603"	"3"	"1"	"1"	"1"	"457"	"51.5"	"8.57"	"0"	"1"	"0"	"86.9"	"76.43"	"53.8"	"44.1"	"39.9"	"269.8"	"140.5"	"182.6"	"1"
"809805801742403819"	"False"	"Medium"	"IsMasterProtein"	"FBgn0051482"	"FBgn0051482"	"0.028"	"1.600"	"4"	"1"	"1"	"1"	"195"	"22.3"	"5.12"	"30"	"1"	"0"	"311.6"	"22.87"	"322.4"	"301.1"	"283.9"	"397.2"	"195.4"	"372.0"	"1"
"8866260536473210002"	"False"	"Medium"	"IsMasterProtein"	"FBgn0024945"	"FBgn0024945"	"0.028"	"1.599"	"2"	"1"	"1"	"1"	"460"	"52.2"	"7.61"	"19"	"1"	"0"	"27.0"	"16.51"	"24.9"	"23.1"	"30.7"	"29.3"	"21.0"	"31.9"	"1"
"-6747891550752274197"	"False"	"Medium"	"IsMasterProtein"	"FBgn0054021"	"FBgn0054021"	"0.028"	"1.597"	"4"	"1"	"1"	"1"	"161"	"18.5"	"5.27"	"24"	"1"	"0"	"26.8"	"29.97"	"24.4"	"23.2"	"33.0"	"30.2"	"11.8"	"29.5"	"1"
"6118992669660410820"	"False"	"Medium"	"IsMasterProtein"	"FBgn0005632"	"FBgn0005632"	"0.028"	"1.597"	"0"	"1"	"1"	"1"	"2778"	"310.9"	"6.05"	"34"	"1"	"0"	"3.7"	"59.65"	"2.4"	""	""	"8.6"	"4.1"	"3.3"	"1"
"-3727681500352243761"	"False"	"Medium"	"IsMasterProtein"	"FBgn0033235"	"FBgn0033235"	"0.028"	"1.595"	"2"	"1"	"1"	"1"	"556"	"61.0"	"7.12"	"39"	"1"	"0"	"5.9"	"85.29"	"2.2"	"2.6"	"2.2"	"20.1"	"14.0"	"13.2"	"1"
"3239452920096376260"	"False"	"Medium"	"IsMasterProtein"	"FBgn0032208"	"FBgn0032208"	"0.028"	"1.595"	"0"	"1"	"1"	"1"	"2727"	"302.0"	"5.43"	"0"	"1"	"0"	"25.3"	"90.13"	"6.6"	"9.8"	"12.8"	"87.3"	"86.1"	"50.1"	"1"
"6605150665684738924"	"False"	"Medium"	"IsMasterProtein"	"FBgn0266557"	"FBgn0266557"	"0.028"	"1.594"	"0"	"1"	"1"	"1"	"5517"	"593.1"	"5.63"	"23"	"1"	"0"	"3.8"	""	""	""	""	"3.8"	""	""	"1"
"6670177725174943831"	"False"	"Medium"	"IsMasterProtein"	"FBgn0039577"	"FBgn0039577"	"0.028"	"1.593"	"4"	"1"	"1"	"1"	"300"	"34.2"	"4.98"	"35"	"1"	"0"	"1.5"	""	""	""	""	"1.5"	""	""	"1"
"1160515046016676665"	"False"	"Medium"	"IsMasterProtein"	"FBgn0036999"	"FBgn0036999"	"0.028"	"1.593"	"3"	"1"	"1"	"1"	"354"	"40.8"	"6.86"	"35"	"1"	"0"	"11.4"	"33.01"	"7.7"	"8.4"	"9.1"	"16.7"	"14.3"	"15.1"	"1"
"-802598072533668569"	"False"	"Medium"	"IsMasterProtein"	"FBgn0033952"	"FBgn0033952"	"0.028"	"1.593"	"1"	"1"	"1"	"1"	"539"	"62.3"	"9.10"	"26"	"1"	"0"	"27.4"	"27.04"	"34.4"	"24.2"	"34.2"	"31.0"	"15.4"	"24.2"	"1"
"3066588958172294599"	"False"	"Medium"	"IsMasterProtein"	"FBgn0038887"	"FBgn0038887"	"0.028"	"1.591"	"1"	"1"	"6"	"1"	"753"	"85.8"	"6.86"	"79"	"1"	"0"	"490.4"	"12.31"	"503.4"	"477.7"	"440.6"	"581.6"	"418.5"	"536.9"	"1"
"3056547114143304421"	"False"	"Medium"	"IsMasterProtein"	"FBgn0035196"	"FBgn0035196"	"0.028"	"1.589"	"3"	"1"	"2"	"1"	"251"	"28.9"	"8.09"	"54"	"1"	"0"	"194.5"	"30.47"	"195.3"	"130.3"	"193.7"	"223.9"	"88.5"	"213.0"	"1"
"5742121213353794620"	"False"	"Medium"	"IsMasterProtein"	"FBgn0004435"	"FBgn0004435"	"0.028"	"1.589"	"2"	"1"	"1"	"1"	"396"	"46.4"	"5.02"	"25"	"1"	"0"	"58.6"	"55.76"	"45.3"	"28.1"	"40.5"	"129.1"	"95.9"	"75.9"	"1"
"3298267986886150492"	"False"	"Medium"	"IsMasterProtein"	"FBgn0034407"	"FBgn0034407"	"0.028"	"1.588"	"8"	"1"	"1"	"1"	"120"	"13.1"	"9.31"	"25"	"1"	"0"	"3.2"	"79.70"	"2.8"	""	"3.2"	"14.2"	"2.8"	"8.3"	"1"
"-1773301401336274816"	"False"	"Medium"	"IsMasterProtein"	"FBgn0032771"	"FBgn0032771"	"0.028"	"1.588"	"3"	"1"	"1"	"1"	"266"	"30.4"	"9.06"	"26"	"1"	"0"	"424.9"	"27.46"	"407.5"	"326.6"	"477.3"	"443.0"	"202.7"	"474.5"	"1"
"-7813977340909392887"	"False"	"Medium"	"IsMasterProtein"	"FBgn0038043"	"FBgn0038043"	"0.028"	"1.587"	"8"	"1"	"1"	"1"	"181"	"20.1"	"4.68"	"0"	"1"	"0"	"15.8"	"39.81"	"14.7"	"9.0"	"10.3"	"26.5"	"16.9"	"19.4"	"1"
"8556603591638074727"	"False"	"Medium"	"IsMasterProtein"	"FBgn0037744"	"FBgn0037744"	"0.028"	"1.586"	"2"	"1"	"1"	"1"	"396"	"44.7"	"4.98"	"0"	"1"	"0"	"19.0"	"26.07"	"16.5"	"18.2"	"19.8"	"20.1"	"9.6"	"23.3"	"1"
"-2938877802550352742"	"False"	"Medium"	"IsMasterProtein"	"FBgn0030674"	"FBgn0030674"	"0.028"	"1.582"	"1"	"1"	"1"	"1"	"5151"	"557.3"	"5.45"	"0"	"1"	"0"	"28.9"	"28.01"	"40.6"	"30.0"	"33.3"	"27.8"	"16.3"	"25.7"	"1"
"-4379629696171857506"	"False"	"Medium"	"IsMasterProtein"	"FBgn0032404"	"FBgn0032404"	"0.028"	"1.580"	"3"	"1"	"1"	"1"	"257"	"29.1"	"10.10"	"0"	"1"	"0"	"88.4"	"24.04"	"87.6"	"106.3"	"129.8"	"84.6"	"89.3"	"63.3"	"1"
"2995659410653212981"	"False"	"Medium"	"IsMasterProtein"	"FBgn0035879"	"FBgn0035879"	"0.028"	"1.570"	"1"	"1"	"1"	"1"	"1194"	"133.3"	"5.82"	"0"	"1"	"0"	"38.3"	"35.89"	"38.7"	"37.7"	"74.4"	"37.9"	"47.8"	"29.2"	"1"
"-6280667191977089142"	"False"	"Medium"	"IsMasterProtein"	"FBgn0034825"	"FBgn0034825"	"0.028"	"1.569"	"3"	"1"	"1"	"1"	"358"	"40.1"	"6.79"	"0"	"1"	"0"	"47.3"	"33.98"	"60.7"	"43.1"	"72.2"	"46.9"	"23.2"	"47.8"	"1"
"4411292810150027654"	"False"	"Medium"	"IsMasterProtein"	"FBgn0037094"	"FBgn0037094"	"0.028"	"1.566"	"1"	"1"	"1"	"1"	"630"	"69.6"	"5.63"	"32"	"1"	"0"	"20.1"	"60.87"	"15.6"	"9.2"	"10.0"	"42.8"	"37.5"	"26.0"	"1"
"2609819804320409365"	"False"	"Medium"	"IsMasterProtein"	"FBgn0050039"	"FBgn0050039"	"0.029"	"1.561"	"5"	"1"	"1"	"1"	"147"	"16.8"	"10.01"	"32"	"1"	"0"	"2.8"	""	""	""	""	"2.8"	""	""	"1"
"7949436690562533955"	"False"	"Medium"	"IsMasterProtein"	"FBgn0038660"	"FBgn0038660"	"0.029"	"1.558"	"3"	"1"	"1"	"1"	"524"	"59.9"	"7.08"	"19"	"1"	"0"	"14.5"	"45.29"	"9.2"	"10.6"	"13.4"	"29.2"	"20.8"	"15.7"	"1"
"-5444718742868588806"	"False"	"Medium"	"IsMasterProtein"	"FBgn0016675"	"FBgn0016675"	"0.029"	"1.556"	"5"	"1"	"1"	"1"	"186"	"21.5"	"6.33"	"22"	"1"	"0"	"8.4"	"67.15"	"4.1"	""	"1.4"	"8.4"	"13.2"	"14.2"	"1"
"-7744370357908766478"	"False"	"Medium"	"IsMasterProtein"	"FBgn0030868"	"FBgn0030868"	"0.029"	"1.551"	"6"	"1"	"1"	"1"	"125"	"13.8"	"8.85"	"30"	"1"	"0"	"74.5"	"17.51"	"72.7"	"69.7"	"76.2"	"105.0"	"72.2"	"93.2"	"1"
"198052184754131875"	"False"	"Medium"	"IsMasterProtein"	"FBgn0051816"	"FBgn0051816"	"0.029"	"1.551"	"9"	"1"	"1"	"1"	"97"	"11.7"	"9.76"	"30"	"1"	"0"	"37.2"	"27.56"	"36.5"	"27.0"	"37.8"	"52.2"	"26.2"	"46.6"	"1"
"-1981934069510240953"	"False"	"Medium"	"IsMasterProtein"	"FBgn0001341"	"FBgn0001341"	"0.029"	"1.548"	"1"	"1"	"1"	"1"	"1133"	"127.8"	"7.55"	"33"	"1"	"0"	"2.8"	"69.60"	""	"1.4"	""	"6.9"	"2.1"	"3.6"	"1"
"1650114882023241726"	"False"	"Medium"	"IsMasterProtein"	"FBgn0261862"	"FBgn0261862"	"0.029"	"1.547"	"1"	"1"	"1"	"1"	"782"	"89.5"	"8.38"	"21"	"1"	"0"	"3.5"	"74.91"	""	""	""	"9.4"	"2.3"	"3.5"	"1"
"2240241673377174960"	"False"	"Medium"	"IsMasterProtein"	"FBgn0051231"	"FBgn0051231"	"0.029"	"1.543"	"1"	"1"	"1"	"1"	"679"	"77.2"	"4.68"	"37"	"1"	"0"	"30.5"	"22.64"	"29.8"	"31.2"	"34.6"	"31.3"	"16.1"	"28.3"	"1"
"-3557183972964678478"	"False"	"Medium"	"IsMasterProtein"	"FBgn0015509"	"FBgn0015509"	"0.029"	"1.541"	"1"	"1"	"1"	"1"	"774"	"89.5"	"7.90"	"0"	"1"	"0"	"18.1"	"28.89"	"19.1"	"18.9"	"27.9"	"17.3"	"14.8"	"12.3"	"1"
"7386735739059154338"	"False"	"Medium"	"IsMasterProtein"	"FBgn0039507"	"FBgn0039507"	"0.029"	"1.540"	"2"	"1"	"1"	"1"	"775"	"85.7"	"5.38"	"19"	"1"	"0"	"15.8"	"32.75"	"22.7"	"17.9"	"15.8"	"15.8"	"6.8"	"15.5"	"1"
"6625300829466928670"	"False"	"Medium"	"IsMasterProtein"	"FBgn0027619"	"FBgn0027619"	"0.029"	"1.536"	"5"	"1"	"1"	"1"	"236"	"26.6"	"4.86"	"20"	"1"	"0"	"40.4"	"27.09"	"30.0"	"39.1"	"46.3"	"62.6"	"41.8"	"34.1"	"1"
"-1387401243519356372"	"False"	"Medium"	"IsMasterProtein"	"FBgn0033820"	"FBgn0033820"	"0.029"	"1.535"	"4"	"1"	"1"	"1"	"223"	"24.8"	"4.86"	"22"	"1"	"0"	"42.8"	"15.57"	"45.0"	"28.8"	"41.0"	"45.9"	"40.8"	"44.7"	"1"
"3915510713603902746"	"False"	"Medium"	"IsMasterProtein"	"FBgn0040022"	"FBgn0040022"	"0.029"	"1.532"	"1"	"1"	"1"	"1"	"1641"	"188.3"	"8.10"	"0"	"1"	"0"	"109.2"	"30.29"	"67.8"	"99.0"	"107.9"	"166.9"	"110.5"	"146.1"	"1"
"3220058621474154541"	"False"	"Medium"	"IsMasterProtein"	"FBgn0033100"	"FBgn0033100"	"0.029"	"1.531"	"7"	"1"	"1"	"1"	"136"	"15.6"	"9.54"	"0"	"1"	"0"	"17.5"	"49.00"	"12.0"	"10.9"	"12.2"	"34.5"	"27.2"	"25.1"	"1"
"5653062892595349504"	"False"	"Medium"	"IsMasterProtein"	"FBgn0086378"	"FBgn0086378"	"0.030"	"1.526"	"4"	"1"	"1"	"1"	"178"	"20.8"	"5.58"	"39"	"1"	"0"	"29.7"	"30.25"	"38.6"	"21.5"	"21.4"	"44.9"	"29.8"	"29.5"	"1"
"-8368450982047787822"	"False"	"Medium"	"IsMasterProtein"	"FBgn0053138"	"FBgn0053138"	"0.030"	"1.525"	"1"	"1"	"1"	"1"	"685"	"79.1"	"6.25"	"27"	"1"	"0"	"41.4"	"24.24"	"40.0"	"32.4"	"58.0"	"42.8"	"55.5"	"34.6"	"1"
"5318431751183204492"	"False"	"Medium"	"IsMasterProtein"	"FBgn0263757"	"FBgn0263757"	"0.031"	"1.523"	"5"	"1"	"1"	"1"	"139"	"16.2"	"4.82"	"29"	"1"	"0"	"36.2"	"56.49"	"27.5"	"16.4"	"20.3"	"72.4"	"61.8"	"47.7"	"1"
"9055832875974583549"	"False"	"Medium"	"IsMasterProtein"	"FBgn0025700"	"FBgn0025700"	"0.031"	"1.523"	"4"	"1"	"1"	"1"	"190"	"21.6"	"9.57"	"18"	"1"	"0"	"42.6"	"86.69"	"22.4"	"14.9"	"12.9"	"143.6"	"81.0"	"96.9"	"1"
"-6941564637899636836"	"False"	"Medium"	"IsMasterProtein"	"FBgn0263973"	"FBgn0263973"	"0.031"	"1.523"	"0"	"1"	"1"	"1"	"1912"	"214.9"	"6.39"	"24"	"1"	"0"	"12.0"	"23.88"	""	""	""	"14.7"	"12.0"	"9.0"	"1"
"8067446148911256260"	"False"	"Medium"	"IsMasterProtein"	"FBgn0087008"	"FBgn0087008"	"0.031"	"1.520"	"2"	"1"	"1"	"1"	"2012"	"213.2"	"7.52"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	"1"
"8321414047505088993"	"False"	"Medium"	"IsMasterProtein"	"FBgn0004926"	"FBgn0004926"	"0.031"	"1.519"	"3"	"1"	"1"	"1"	"312"	"35.2"	"5.77"	"37"	"1"	"0"	"17.1"	"43.36"	"16.1"	"10.8"	"10.7"	"28.7"	"28.9"	"18.0"	"1"
"256159697972463344"	"False"	"Medium"	"IsMasterProtein"	"FBgn0037766"	"FBgn0037766"	"0.031"	"1.518"	"5"	"1"	"1"	"1"	"299"	"34.1"	"8.29"	"0"	"1"	"0"	"31.2"	"20.92"	"41.7"	"36.3"	"29.4"	"33.0"	"24.4"	"25.5"	"1"
"6716239144665170087"	"False"	"Medium"	"IsMasterProtein"	"FBgn0036752"	"FBgn0036752"	"0.031"	"1.516"	"1"	"1"	"1"	"1"	"553"	"62.8"	"5.67"	"28"	"1"	"0"	"48.3"	"114.00"	"27.2"	"17.9"	"13.3"	"302.5"	"141.9"	"85.5"	"1"
"-5183465889664573244"	"False"	"Medium"	"IsMasterProtein"	"FBgn0061359"	"FBgn0061359"	"0.031"	"1.515"	"2"	"1"	"1"	"1"	"390"	"42.4"	"6.24"	"0"	"1"	"0"	"15.9"	"35.06"	"21.5"	"11.1"	"9.2"	"19.9"	"21.5"	"12.7"	"1"
"1734487574484142051"	"False"	"Medium"	"IsMasterProtein"	"FBgn0261284"	"FBgn0261284"	"0.032"	"1.514"	"5"	"1"	"2"	"1"	"149"	"16.8"	"6.25"	"39"	"1"	"0"	"631.1"	"27.65"	"503.9"	"590.5"	"476.8"	"973.7"	"715.8"	"674.5"	"1"
"-3656637107262392519"	"False"	"Medium"	"IsMasterProtein"	"FBgn0039705"	"FBgn0039705"	"0.032"	"1.512"	"2"	"1"	"1"	"1"	"612"	"68.2"	"7.37"	"0"	"1"	"0"	"33.2"	"115.66"	"244.4"	"20.3"	"39.8"	"27.7"	"166.9"	"7.4"	"1"
"6545619473828124738"	"False"	"Medium"	"IsMasterProtein"	"FBgn0037288"	"FBgn0037288"	"0.032"	"1.512"	"3"	"1"	"1"	"1"	"246"	"27.5"	"7.42"	"28"	"1"	"0"	""	""	""	""	""	""	""	""	"1"
"-902013305059909299"	"False"	"Medium"	"IsMasterProtein"	"FBgn0031941"	"FBgn0031941"	"0.032"	"1.509"	"7"	"1"	"1"	"1"	"107"	"12.0"	"9.85"	"0"	"1"	"0"	"32.2"	"44.84"	"31.7"	"32.9"	"24.0"	"64.7"	"21.6"	"32.6"	"1"
"-3764909216868178133"	"False"	"Medium"	"IsMasterProtein"	"FBgn0034723"	"FBgn0034723"	"0.032"	"1.504"	"3"	"1"	"1"	"1"	"503"	"57.0"	"5.33"	"0"	"1"	"0"	"28.2"	"48.52"	"15.6"	"19.9"	"15.5"	"47.7"	"41.5"	"40.0"	"1"
"8654783042731592641"	"False"	"Medium"	"IsMasterProtein"	"FBgn0039260"	"FBgn0039260"	"0.032"	"1.503"	"1"	"1"	"1"	"1"	"948"	"108.4"	"8.69"	"0"	"1"	"0"	"23.2"	"28.59"	"21.9"	"24.6"	"20.5"	"25.4"	"19.2"	"38.9"	"1"
"3667187140458600599"	"False"	"Medium"	"IsMasterProtein"	"FBgn0028982"	"FBgn0028982"	"0.032"	"1.502"	"1"	"1"	"1"	"1"	"1831"	"208.5"	"5.31"	"0"	"1"	"0"	"78.9"	"17.04"	"85.3"	"87.8"	"72.7"	"102.7"	"64.1"	"73.0"	"1"
"-6812162173491545102"	"False"	"Medium"	"IsMasterProtein"	"FBgn0033188"	"FBgn0033188"	"0.032"	"1.501"	"3"	"1"	"1"	"1"	"434"	"47.0"	"6.13"	"0"	"1"	"0"	"35.5"	"22.63"	"40.5"	"22.9"	"31.0"	"45.9"	"37.3"	"33.8"	"1"
"-5890992994581537339"	"False"	"Medium"	"IsMasterProtein"	"FBgn0038238"	"FBgn0038238"	"0.033"	"1.501"	"4"	"1"	"1"	"1"	"186"	"20.8"	"4.39"	"24"	"1"	"0"	"77.4"	"32.56"	"83.2"	"59.8"	"72.1"	"135.8"	"70.6"	"110.6"	"1"
"-3995832553835268062"	"False"	"Medium"	"IsMasterProtein"	"FBgn0031776"	"FBgn0031776"	"0.033"	"1.495"	"8"	"1"	"1"	"1"	"126"	"14.7"	"8.91"	"33"	"1"	"0"	"35.5"	"50.94"	"25.9"	"25.1"	"29.1"	"76.3"	"69.8"	"43.3"	"1"
"-6675512928779659776"	"False"	"Medium"	"IsMasterProtein"	"FBgn0035981"	"FBgn0035981"	"0.034"	"1.491"	"2"	"1"	"1"	"1"	"390"	"42.8"	"9.25"	"26"	"1"	"0"	"208.4"	"27.01"	"129.3"	"171.2"	"285.0"	"232.9"	"186.5"	"243.0"	"1"
"-2196988929451718100"	"False"	"Medium"	"IsMasterProtein"	"FBgn0034654"	"FBgn0034654"	"0.034"	"1.490"	"5"	"1"	"1"	"1"	"222"	"25.6"	"6.43"	"20"	"1"	"0"	""	""	""	""	""	""	""	""	"1"
"-61801674108894176"	"False"	"Medium"	"IsMasterProtein"	"FBgn0030103"	"FBgn0030103"	"0.034"	"1.488"	"6"	"1"	"1"	"1"	"163"	"18.4"	"9.32"	"35"	"1"	"0"	"49.5"	"17.17"	"62.6"	"45.2"	"57.3"	"53.1"	"39.1"	"46.1"	"1"
"-7067222350414113475"	"False"	"Medium"	"IsMasterProtein"	"FBgn0052672"	"FBgn0052672"	"0.034"	"1.484"	"6"	"1"	"1"	"1"	"121"	"14.4"	"9.04"	"38"	"1"	"0"	"276.9"	"24.71"	"277.2"	"204.2"	"242.7"	"404.2"	"276.6"	"344.8"	"1"
"-8668858133975537513"	"False"	"Medium"	"IsMasterProtein"	"FBgn0033735"	"FBgn0033735"	"0.034"	"1.482"	"3"	"1"	"1"	"1"	"347"	"38.5"	"7.87"	"17"	"1"	"0"	"189.3"	"25.96"	"181.2"	"140.6"	"205.8"	"220.3"	"100.7"	"197.8"	"1"
"-3701315132480973241"	"False"	"Medium"	"IsMasterProtein"	"FBgn0004509"	"FBgn0004509"	"0.034"	"1.478"	"1"	"1"	"1"	"1"	"1478"	"161.6"	"8.21"	"26"	"1"	"0"	"172.0"	"19.02"	"176.3"	"205.4"	"180.1"	"167.9"	"124.2"	"130.1"	"1"
