"FBgn" "gene_symbol" "chrom" "signal" "ML.omega" "tau" "tissuemax" "BURU" "OVDU" "SRU" "STU" "POU" "FBU" "WF" "FRT.WF" "Enrich" "BUR.enrich" "OVD.enrich" "SR.enrich" "ST.enrich" "PO.enrich" "FB.enrich" "FM" "SFP" "Testis" "AG" "Gut" "Carcass" "HeadAvg" "OvaryAvg" "tissuemaxME" "BUR.6" "BUR.24" "BUR.post" "OVD.6" "OVD.24" "OVD.post" "SR.6" "SR.24" "SR.post" "ST.6" "ST.24" "ST.post" "PO.6" "PO.24" "PO.post" "FB.6" "FB.24" "FB.post" "FRT.up6" "FRT.up24" "FRT.down6" "FRT.down24"
"FBgn0038924" "CG6028" "3" "No Signal" 0.1035 0.820823742654026 "NotSpec" 4.46115093713575 4.68113536546526 3.9172155251475 4.38026762690427 3.99665177316535 6.81259321259319 4.71109491901001 "Not" NA NA NA NA NA NA NA -0.0875 NA 4 3.16992500144231 5.61470984411521 3.8073549220576 4 4 "Gut" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0030744" "CG9992" "X" "No Signal" 0.2246 0.506512808158596 "NotSpec" 3.59567464483305 3.21167153652925 3.20517796101006 3.99486347804522 4.29004536207809 2.74425186805015 2.95295776058683 "Not" NA NA NA NA NA NA NA 0.585 NA 6.4093909361377 4.70043971814109 3.58496250072116 3.32192809488736 3.49185309632967 6.04439411935845 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0033179" "p47" "2" "No Signal" 0.0605 0.697561220648605 "NotSpec" 6.25223110269559 5.07333884274106 5.6180710223614 5.5283355575337 5.26746169216472 7.71023069337793 7.13461777206794 "Not" NA NA NA NA NA NA NA -0.166 NA 7.15987133677839 5.04439411935845 4.08746284125034 4.4594316186373 4.16992500144231 5.65821148275179 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0028475" "Hrd3" "3" "Signal" 0.1645 0.489275171675331 "NotSpec" 4.50615406720791 4.5536607914464 4.42070322163264 5.86157318335705 5.72775861686173 4.26323951507026 5.36764665114494 "Not" NA NA NA NA NA NA NA -0.644 NA 6.64385618977472 5.88264304936184 4.52356195605701 4.08746284125034 3.97727992349992 5.76818432477693 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0034221" "CG10764" "2" "Signal" NA 0.694992012460369 "NotSpec" 0.825895423269185 1.41161893074715 1.50469889027995 1.76328243619579 0.152850678445766 0 0 "Higher" NA NA "OVD" "SR" "ST" NA NA -1.58 NA 0 0 0 0 0 0 "NoData" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0022800" "Cad96Ca" "3" "Signal" 0.0946 0.78961417349531 "NotSpec" 3.94940487359828 3.6169934535186 2.25662168732909 1.36884547806246 1.23370269212394 0.0511474943837493 0.287060094922664 "Higher" "Epithelial" "BUR" "OVD" "SR" NA NA NA -1 NA 0 0 1 2.58496250072116 2.58496250072116 0 "Carcass" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0028476" "Usp1" "3" "No Signal" 0.1478 0.686115109334255 "NotSpec" 3.47065369965711 3.74832647412331 3.39662151862581 3.61561029589242 3.72528112025736 2.41772019109759 5.03547133512796 "Not" NA NA NA NA NA NA NA 1.13 NA 4.39231742277876 3.58496250072116 4.32192809488736 3.16992500144231 3.85798099512757 5.7279204545632 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0028471" "Nab2" "3" "No Signal" 0.1287 0.506506636554521 "NotSpec" 3.51911506694394 3.72769615578212 3.69490414575138 3.65699184942726 3.58266023956489 1.58167729140648 4.39305812829187 "Not" NA NA NA NA NA NA NA 1.3 NA 4 3.90689059560852 3.16992500144231 3.16992500144231 3.7279204545632 5.88264304936184 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0028479" "Mtpalpha" "2" "No Signal" 0.0309 0.822294550057147 "NotSpec" 5.85628688089755 5.98035333205913 5.98161171056512 5.82807406711089 5.85979825510568 8.63177174009771 7.00820958621015 "Not" NA NA NA NA NA NA NA 1 NA 4.16992500144231 4.58496250072116 5.12928301694497 5.49185309632967 5.13955135239879 6.57742882803575 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0029785" "RpL35" "X" "No Signal" 0.0093 0.395130060255675 "NotSpec" 9.51298428304696 9.37220030020669 9.41238308885294 10.2445991721583 10.3113949888149 10.1162372251747 7.75578085154593 "Higher" "Gland" NA NA NA "ST" "PO" NA 1.14 NA 7.10852445677817 8.78135971352466 8.40514146313634 8.2336196767597 8.2644426002266 8.82654848729091 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0038925" "Cchl" "3" "No Signal" 0.0444 0.439575830113442 "NotSpec" 6.55109977193483 6.1729536787695 5.41205538866874 5.1177481278664 4.81153608988494 6.81374388028144 6.77621755845519 "Not" NA NA NA NA NA NA NA -0.716 NA 7.73470962022584 5.97727992349992 5.32192809488736 5.85798099512757 5.83289001416474 6.7279204545632 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0029783" "Sirt4" "X" "No Signal" 0.0302 0.769700423587424 "NotSpec" 4.34693433760013 3.22197266417109 3.3262057261714 2.97924048066927 2.8596985566981 5.56071460780756 3.90541705314391 "Not" NA NA NA NA NA NA NA -0.637 NA 4 2.32192809488736 2 2.58496250072116 2.32192809488736 2.16992500144231 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0039849" "CG11334" "3" "No Signal" 0.0468 0.711888918861146 "NotSpec" 4.2252265612384 4.52258002072878 4.30556097879263 4.6581035133276 4.40029906978472 6.44417816718859 5.55358653265926 "Not" NA NA NA NA NA NA NA 0.617 NA 4.58496250072116 4 4.58496250072116 4.16992500144231 3.32192809488736 4.90689059560852 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0062412" "Ctr1B" "3" "No Signal" 0.0245 0.918895613107679 "ST" 4.10190531110275 4.73315339426645 3.78348528293036 7.57762425163521 3.1641984339116 4.68113178894164 2.65884794447556 "Higher" NA NA "OVD" NA "ST" NA NA -1.8 NA 2 2 4.16992500144231 2 2.52356195605701 0 "Gut" NA NA NA NA NA NA NA NA NA "Down" NA "Transient Down" NA NA NA NA NA NA 0 0 1 0
"FBgn0029789" "PGAP1" "X" "No Signal" 0.0803 0.420083861316427 "NotSpec" 3.34196395811931 3.5348993715078 3.36220809362419 3.57727992589483 3.37102555288175 1.76076435715429 3.9867875915166 "Not" NA NA NA NA NA NA NA 1 NA 2 2 2.32192809488736 2 2.39231742277876 3.85798099512757 "Ovary" "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 0
"FBgn0025393" "CG14795" "X" "Signal" NA 0.977499512826016 "BUR" 3.19469972901229 0.633326062449481 0.387264225681915 0.145231460331749 0.0442871554797192 0 0.143967017977449 "Higher" NA "BUR" NA NA NA NA NA NA NA 0 0 1 2 1.70043971814109 0 "Carcass" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0024314" "Plap" "2" "No Signal" 0.1169 0.761990659088497 "NotSpec" 4.29520404932181 4.25025298172121 4.19851902714478 5.15442902403715 4.71887061113978 5.78943070129353 6.8928768272547 "Not" NA NA NA NA NA NA NA 0.0589 NA 6.33985000288462 3.90689059560852 2.8073549220576 2.8073549220576 2.32192809488736 4.32192809488736 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0030968" "CG7322" "X" "No Signal" 0.0165 0.961846446050881 "FB" 3.46000438347885 3.81060808392462 4.60476827905312 4.91761708045767 4.86841276642764 9.09227344638344 4.45405507270218 "Not" NA NA NA NA NA NA "FB" -0.637 NA 2.58496250072116 2.32192809488736 4.24792751344359 3.70043971814109 3.90689059560852 2.8073549220576 "Gut" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0263745" "CR43670" "2" "No Signal" NA 0.568288224589602 "NotSpec" 1.37222675355786 1.7375274585488 1.57535118465376 0.837637774260668 2.02497655713307 0.14984801510942 1.10552043098761 "Not" NA NA NA NA NA NA NA 1.32 NA 0 1 1 1 1.70043971814109 3.24792751344359 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0263740" "eIF2gamma" "3" "No Signal" NA 0.471940323084927 "NotSpec" 6.09943106639361 6.39435557221257 6.26113105274665 7.35570563663126 7.26392628441162 7.95001209495888 7.90351829720036 "Not" NA NA NA NA NA NA NA 1.51 NA 5.97727992349992 5.93073733756289 5.24792751344359 4.75488750216347 4.33985000288462 6.52356195605701 "Ovary" "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0
"FBgn0011300" "babo" "2" "Signal" 0.1411 0.354511671931832 "NotSpec" 3.2911832483606 4.01997713029414 3.50258263005625 3.27868208934278 3.82912184780725 2.72366077875031 3.73464076807032 "Not" NA NA NA NA NA NA NA 1.35 NA 2 3.4594316186373 4.24792751344359 4 4.96578428466209 5.22881869049588 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0025571" "SF1" "3" "No Signal" 0.0448 0.416407005031781 "NotSpec" 4.71346924173822 4.92958109197517 4.89991423262223 5.90995835346888 5.36698284970683 5.03063717071407 5.7147043493683 "Not" NA NA NA NA NA NA NA 0.519 NA 5.35755200461808 5.16992500144231 4.58496250072116 4.4594316186373 5.08746284125034 5.64385618977472 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0003701" "thr" "2" "No Signal" 0.1784 0.916939823449634 "WF" 0.163496890904762 1.4538802519358 1.47445458278591 0.376092083551798 0.0940410592269695 0 3.17522628788699 "Not" NA NA NA NA NA NA NA 2.64 NA 2 1.58496250072116 1 1.58496250072116 0 5.61470984411521 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0011305" "Rsf1" "2" "No Signal" 0.009 0.320495626718267 "NotSpec" 4.45999830711746 4.65896720019223 4.44077962545019 4.87449968944567 4.10655890904999 4.08267422541826 4.19840151986459 "Not" NA NA NA NA NA NA NA -0.0931 NA 3.16992500144231 3.90689059560852 3 3 4.7279204545632 3.95419631038688 "Head" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0053052" "Gorab" "3" "No Signal" 0.0798 0.56974283274843 "NotSpec" 2.67866211523793 2.99180306369055 3.14048640712051 3.94465624572609 4.26041678705691 2.44119267357108 3.15217983526335 "Not" NA NA NA NA NA NA NA 1.44 NA 1.58496250072116 5 2.8073549220576 3.16992500144231 3.24792751344359 5.4757334309664 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0011655" "Med" "3" "No Signal" 0.041 0.679530154093643 "NotSpec" 4.05779756254228 4.20364108523789 3.91513619469611 4.78142003438408 4.17253571069843 4.05212814832115 5.81447853440496 "Not" NA NA NA NA NA NA NA 0.943 NA 2 3 2.32192809488736 2.32192809488736 2.95419631038688 3.90689059560852 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0000043" "Act42A" "2" "No Signal" 0.003 0.599919594868742 "NotSpec" 3.00409519554445 4.50397945279486 6.07106826455588 5.5452769335806 5.22330531374814 1.17046962837246 5.58405400454187 "Not" NA NA NA NA NA NA NA 0.295 NA 8.06608919045777 6.58496250072116 6.08746284125034 4.4594316186373 4.2667865406949 6.94251450533924 "Testis" "Up" NA "Transient Up" "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA 2 1 0 0
"FBgn0002036" "CG10561" "2" "No Signal" 0.0667 0.373053754440901 "NotSpec" 4.18452074306872 3.75137382394873 3.43302863070353 3.06347567380911 2.75231064262257 3.89456007432034 4.03555345968531 "Not" NA NA NA NA NA NA NA -2.93 NA 7.83289001416474 4.4594316186373 2.32192809488736 3.4594316186373 3.7279204545632 3.4594316186373 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0002031" "l(2)37Cc" "2" "No Signal" 8e-04 0.653779775611082 "NotSpec" 5.65969451180998 5.88286263401502 5.20303786977249 5.49010830558302 5.09077997904331 7.0430099770178 7.41031691673546 "Not" NA NA NA NA NA NA NA 0.813 NA 5.52356195605701 4.39231742277876 4.52356195605701 4.08746284125034 3.85798099512757 5.76818432477693 "Ovary" "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0
"FBgn0027785" "NP15.6" "3" "No Signal" 0.0549 0.785149017906442 "NotSpec" 7.01988484796984 6.39157302165068 6.16456439047713 5.71802282652468 5.43530212407849 8.42597595968003 6.05962840431648 "Not" NA NA NA NA NA NA NA -1.17 NA 7.90689059560852 6.89481776330794 6.95419631038687 7.45121111183233 6.83289001416474 6.10852445677817 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0003965" "v" "X" "No Signal" 0.0113 0.961250877923575 "FB" 2.11954702613046 2.45722980758127 3.23139725084018 3.10824257282205 3.57264181366376 7.40225101942503 2.41852963038363 "Not" NA NA NA NA NA NA "FB" -0.441 NA 1 0 1 3.8073549220576 3.93073733756289 0 "Head" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0027783" "SMC2" "2" "No Signal" 0.0523 0.840864331181031 "NotSpec" 1.03767522819275 1.7940680927849 1.55952482089053 0.689661135973407 1.31051882717684 0.0874007103492592 3.16749739244137 "Not" NA NA NA NA NA NA NA 2.39 NA 3 2.8073549220576 2.32192809488736 2.8073549220576 1.8073549220576 6.48381577726426 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0262569" "CG43109" "2" "Signal" 0.5553 0.977407490404179 "FB" 0.309958526859742 0.446906655736266 0.76264313972768 0.617740287230832 0.831324795469259 4.43686874819692 0.247572891888454 "Not" NA NA NA NA NA NA "FB" 1 NA 0 0 0 1 0.807354922057604 0 "Carcass" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0027780" "Aasdh" "2" "No Signal" 0.1458 0.368612282657883 "NotSpec" 2.14473906552352 2.32353273241648 2.22459358704231 2.7890567454518 2.79946958281234 1.18487317224614 2.88769235165536 "Not" NA NA NA NA NA NA NA 1 NA 0 1 1 1 0.807354922057604 2.8073549220576 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0262563" "CG43103" "2" "Signal" 0.181 0.945439240550792 "FB" 3.19910556080809 2.5396999917129 4.07155484833274 2.74016055044322 4.43723697868303 7.46283807394085 1.70808326049452 "Higher" NA NA NA "SR" NA "PO" "FB" -0.788 NA 4.39231742277876 5.16992500144231 3 4.32192809488736 4.8703647195834 1.58496250072116 "AG" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0262562" "CG43102" "3" "No Signal" NA 0.752148217733677 "NotSpec" 4.78931662832055 3.78385033474321 4.60924669878892 0.751335381765942 1.16177240178562 0 1.34072120504061 "Higher" "Epithelial" "BUR" "OVD" "SR" NA NA NA -1.22 NA 1 1 2 2.58496250072116 3.35755200461808 0 "Head" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0039590" "CG10011" "3" "No Signal" NA 0.61113353066982 "NotSpec" 3.0636442958972 4.02679903867787 4.33203409575203 2.95145168733583 3.805237754177 0.148304254579804 1.66675200074784 "Higher" NA NA "OVD" "SR" "ST" "PO" NA -0.848 NA 1.58496250072116 2.32192809488736 2 2.32192809488736 4.04439411935845 2.58496250072116 "Head" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0043458" "CG12084" "3" "No Signal" 0.0352 0.476783466250119 "NotSpec" 4.00788384142032 4.07479756478326 3.76208528449843 4.08061316856812 3.89409507168383 2.77995150266665 4.7123995103529 "Not" NA NA NA NA NA NA NA 0.31 NA 4.32192809488736 3 3.16992500144231 3.16992500144231 3.61470984411521 4.88264304936184 "Ovary" "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 0
"FBgn0043455" "CG5986" "3" "No Signal" 0.0883 0.224562922172141 "NotSpec" 4.29301710909724 4.26633096487943 3.8034374638949 3.82027888040376 3.94328727206254 4.01221869970464 3.77635631323176 "Not" NA NA NA NA NA NA NA 1 NA 4.39231742277876 4.90689059560852 4.24792751344359 4.64385618977472 4.65821148275179 6.15987133677839 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0043456" "Ndf" "2" "No Signal" 0.0541 0.592684348653656 "NotSpec" 5.09189607629128 5.00877536244859 4.92222343009352 5.93025477730928 5.50127843139572 4.53860362328042 6.50899794899517 "Not" NA NA NA NA NA NA NA 1.94 NA 5.4594316186373 6.28540221886225 6.02236781302845 5.97727992349992 6.08746284125034 8.2807707701306 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0043457" "CG5180" "3" "No Signal" 0.0664 0.434675176178536 "NotSpec" 2.5908284750925 2.68399716415672 2.63942595027559 2.89402752979694 2.62295509354423 1.5406208910929 3.26363641194299 "Not" NA NA NA NA NA NA NA 0.585 NA 4.64385618977472 3.58496250072116 2.32192809488736 2.58496250072116 2.58496250072116 4.32192809488736 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0067628" "CG33331" "3" "No Signal" 0.0755 0.733480658463274 "NotSpec" 1.36227851964665 1.37053987981418 1.28063438724987 1.68814001617415 1.31720549793359 2.83445554456201 3.32561969105936 "Not" NA NA NA NA NA NA NA 1.87 NA 1.58496250072116 1 1.58496250072116 1 0.807354922057604 2.70043971814109 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0039593" "Sid" "3" "Signal" 0.4282 0.907704426820884 "FB" 0.743961736959516 0.858164871973586 1.48121728183217 0.830228950247288 1.7228577080431 3.65921202030774 0.116712713351491 "Higher" NA NA NA "SR" NA "PO" "FB" -0.415 NA 0 0 0 0 0.807354922057604 0 "Head" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Up" NA "Transient Up" 0 0 0 0
"FBgn0052296" "Mrtf" "3" "No Signal" 0.0895 0.588086668936839 "NotSpec" 3.36869876475407 3.9288414031953 3.12619083169388 1.46978568506158 3.73123052498301 0.769568688208321 2.12211644191136 "Higher" NA NA "OVD" NA NA NA NA 0.138 NA 1.58496250072116 2.32192809488736 2.8073549220576 3.16992500144231 2.58496250072116 4.08746284125034 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0016797" "fz2" "3" "Signal" NA 0.789165311824259 "NotSpec" 4.03182592467337 5.73333409026729 3.98007737022518 4.61189764547744 2.80649248859627 2.09214164739574 2.06457790236612 "Higher" NA NA "OVD" "SR" "ST" NA NA -0.807 NA 2 2.32192809488736 3 2.32192809488736 3.49185309632967 3.16992500144231 "Head" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0261456" "hpo" "2" "No Signal" 0.0276 0.705630206998836 "NotSpec" 3.8340653489347 3.92330716411598 3.77237074510477 4.0561021890939 3.77537369937739 4.23648286941872 5.63944740400309 "Not" NA NA NA NA NA NA NA 1.63 NA 3 3 2.32192809488736 2.8073549220576 2.75488750216347 4.75488750216347 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0053516" "dpr3" "2" "No Signal" 0.2317 0.771273399736792 "NotSpec" 0.116965801544331 0.431449942903548 1.25167292425297 0.142200746311171 0.206411027617016 0.893832771047086 0.42966377216811 "Not" NA NA NA NA NA NA NA -3.58 NA 6.49185309632967 5.8073549220576 1.58496250072116 3 5.48381577726426 0 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0029922" "CG14431" "X" "No Signal" 0.0964 0.963009513688987 "SR" 0.396350710787612 0.984938555304844 5.52645709795559 1.34604856143702 0.419048410784556 1.0000959800327 2.77256321339828 "Higher" NA NA NA "SR" NA NA NA -1.58 NA 1 1 0 2.32192809488736 2.75488750216347 0 "Head" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0261458" "capt" "2" "Signal" 0.0879 0.442214567065056 "NotSpec" 7.326172962921 6.68645692923422 6.7474418509888 6.66984864695564 7.12958569403989 4.68094424921751 7.56958810577562 "Not" NA NA NA NA NA NA NA 0.788 NA 5.12928301694497 5.93073733756289 6.18982455888002 5.16992500144231 5.2667865406949 6.29462074889163 "Ovary" "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0
"FBgn0039751" "CG1983" "3" "No Signal" 0.079 0.473692906570988 "NotSpec" 3.66961016771448 3.6109781662236 4.07144069025821 3.80051457541237 3.34252075345635 4.54952090403735 3.45390519654146 "Not" NA NA NA NA NA NA NA 0.485 NA 2.8073549220576 2.8073549220576 3 2.8073549220576 3.39231742277876 3.39231742277876 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0262900" "CG43255" "X" "Signal" 0.357 0.936821596843004 "PO" 6.23446061877307 6.6330386402777 7.54248803534995 11.786484156012 13.4296262545078 8.1971639096234 0.227798540663013 "Higher" "allFRT" "BUR" "OVD" "SR" "ST" "PO" "FB" 2.32 NA 0 0 2.58496250072116 3.8073549220576 0 0 "Carcass" NA NA NA NA NA NA NA NA NA "Down" NA "Transient Down" NA NA NA NA NA NA 0 0 1 0
"FBgn0026787" "Nhe1" "2" "Signal" 0.0879 0.551789677864641 "NotSpec" 4.96354836902692 5.1900832301869 5.26278154063417 4.78648200851094 5.68118996350154 0.730559646050854 2.57054581303817 "Higher" "allFRT" "BUR" "OVD" "SR" "ST" "PO" NA 0.0704 NA 2.32192809488736 3.8073549220576 3.16992500144231 2.32192809488736 2.08746284125034 3.39231742277876 "AG" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0262902" "asRNA:CR43257" "2" "No Signal" NA 0.79281036656705 "NotSpec" 1.10765073892537 0.578042207220743 0.897087619945354 1.22363190137027 2.30968466831623 0.146257864669525 0.976672773784508 "Not" NA NA NA NA NA NA NA 1 NA 0 0 0 0 0 1.8073549220576 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0036686" "CG7728" "3" "No Signal" 0.0261 0.667016468298434 "NotSpec" 2.79569680171905 3.27278859485099 2.96442811032788 3.81018665262933 3.7413267531089 3.16853352384725 4.82944502040899 "Not" NA NA NA NA NA NA NA 2.66 NA 2.32192809488736 3.70043971814109 3.8073549220576 3.90689059560852 3.49185309632967 5.76818432477693 "Ovary" "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0
"FBgn0000557" "eEF1alpha2" "3" "No Signal" 9e-04 0.872642860411663 "NotSpec" 5.96987572770302 3.31663190486839 4.6779764234241 1.89676165144113 2.07630984315643 0.446783539762308 3.04696657435985 "Higher" NA "BUR" NA NA NA NA NA -2.64 NA 2.32192809488736 4.39231742277876 2.8073549220576 6.97727992349992 8.79279029430106 1 "Head" NA "Up" "Persist Up" NA NA NA NA "Up" "Persist Up" NA "Up" "Persist Up" NA NA NA NA NA NA 0 3 0 0
"FBgn0000559" "eEF2" "2" "No Signal" 0.0087 0.430760461934222 "NotSpec" 10.3518904912236 10.5627576928913 10.5745071111291 11.1475097459193 11.7352871833443 11.7697926943466 10.89691059615 "Not" NA NA NA NA NA NA NA 0.946 NA 8.44708322620965 9.57175264350355 9.13955135239879 9.36850646150769 9.30606168942834 10.0525680508042 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0033988" "pcs" "2" "No Signal" 0.0233 0.364546677995442 "NotSpec" 4.9703709380697 5.02642428800198 4.80869574708343 4.34400795414277 4.39521346183709 2.00263100427083 4.44069252544275 "Not" NA NA NA NA NA NA NA 1.87 NA 3.16992500144231 3.58496250072116 3.90689059560852 4.24792751344359 4.61470984411521 6.53138146051631 "Ovary" "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 0
